"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","TRADEGOODSERV","EXP","PC_GDP","A","2015",21.1601792598076,
"IDN","TRADEGOODSERV","EXP","PC_GDP","A","2016",19.0889938536632,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1993",27.641735890144,"E"
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1994",27.6473931258447,"E"
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1995",27.3703062598715,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1996",26.9452691242935,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1997",27.8236325847968,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1998",28.5181801037441,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","1999",32.5696289383046,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2000",35.4715055236002,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2001",31.2291870733181,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2002",32.8075652854438,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2003",34.5321509116129,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2004",39.0466637200754,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2005",40.7355232672085,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2006",40.7582781602551,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2007",40.4423963814759,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2008",38.4342504289409,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2009",33.194579657013,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2010",34.7633742078502,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2011",35.4452382368656,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2012",36.0506909940587,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2013",33.7834630809085,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2014",32.27334761962,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2015",31.5178427707636,
"ISR","TRADEGOODSERV","EXP","PC_GDP","A","2016",30.0239876137218,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","1995",27.1795734028481,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","1996",24.1895072077779,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","1997",22.9444704989922,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","1998",28.9693967678344,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","1999",40.1003505537735,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2000",40.8800222129245,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2001",34.2303680261338,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2002",32.6710298886444,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2003",32.6715406493558,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2004",31.9004331999045,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2005",32.628008120852,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2006",31.2634270084915,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2007",27.9576534958049,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2008",29.0193692704916,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2009",25.8946765919612,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2010",27.0786577123279,"E"
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2011",28.0553481311462,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2012",26.9072600692462,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2013",25.845295606813,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2014",27.1111270763483,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2015",28.7033982922271,
"RUS","TRADEGOODSERV","EXP","PC_GDP","A","2016",25.8544237455533,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1993",52.4580342885198,"E"
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1994",53.5492823115021,"E"
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1995",45.4376830400216,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1996",46.1309032794216,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1997",47.5618068807887,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1998",47.4961462552923,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","1999",44.106139148581,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2000",50.1351760015691,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2001",51.7466332397125,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2002",52.3211889391269,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2003",51.0035937879827,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2004",55.054787480956,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2005",59.811270228873,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2006",64.8702151703563,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2007",67.899070077043,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2008",66.3132541542626,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2009",57.2642886880313,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2010",64.274822462539,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2011",70.2471446678583,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2012",72.8915890765118,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2013",74.2164745894209,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2014",76.1517426857157,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2015",77.1486775525979,
"SVN","TRADEGOODSERV","EXP","PC_GDP","A","2016",77.5981672180721,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1993",21.8251291913125,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1994",21.4741865212511,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1995",22.1355986308901,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1996",24.0802633424255,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1997",23.987330700296,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1998",25.0050547621111,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","1999",24.6952092415361,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2000",27.1588800453122,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2001",29.3748279395571,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2002",31.7808365475061,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2003",26.8850611646399,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2004",25.467096205328,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2005",26.4466641533283,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2006",29.2738936609764,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2007",31.1738505106893,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2008",35.6224380693971,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2009",27.9118881737959,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2010",28.6152333781659,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2011",30.4609405930315,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2012",29.7238793583678,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2013",30.9713411245157,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2014",31.4686452069092,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2015",30.1528808042146,
"ZAF","TRADEGOODSERV","EXP","PC_GDP","A","2016",30.5809114016848,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","1995",27.685894074259,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","1996",28.0687192770317,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","1997",30.3760206139409,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","1998",30.9932727049862,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","1999",31.3281960782566,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2000",35.0938733669519,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2001",35.1129837349036,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2002",34.5165278235793,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2003",33.5996774116589,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2004",35.12971805633,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2005",36.4925728375372,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2006",38.5226370077124,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2007",39.6864141616046,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2008",40.0886439585296,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2009",35.1681825611679,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2010",39.1776257927235,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2011",42.0389867350237,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2012",43.7230438364621,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2013",43.9031549303402,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2014",44.6154994519757,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2015",46.1127494662231,
"EA","TRADEGOODSERV","EXP","PC_GDP","A","2016",45.583839596876,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","1995",27.8871845701892,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","1996",28.2639982828457,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","1997",30.009687049413,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","1998",30.2667748078966,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","1999",30.5013847125325,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2000",33.7267228131711,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2001",33.7420747435197,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2002",33.1033540721217,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2003",32.5335538280741,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2004",33.8276207580744,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2005",35.2359560458776,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2006",37.4062463943003,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2007",38.035754959053,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2008",39.0044245581906,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2009",34.9176013892096,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2010",38.6014969193392,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2011",41.4308406207502,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2012",42.5169760262576,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2013",42.6860484817447,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2014",42.9678087954983,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2015",43.7376762746815,
"EU","TRADEGOODSERV","EXP","PC_GDP","A","2016",43.7773735631266,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","1995",7.52887504341927,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","1996",6.73020968467024,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","1997",6.98364957728021,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","1998",7.03050033463627,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","1999",9.56489825954518,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2000",10.1880478471432,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2001",12.3717104430161,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2002",14.2305903107489,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2003",15.1807834867485,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2004",16.5457615956114,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2005",15.2438290568013,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2006",14.3743166207205,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2007",13.3276750274297,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2008",13.5340004949953,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2009",10.851371233647,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2010",10.8655847746965,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2011",11.5825126782808,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2012",11.8775390673678,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2013",11.7422306432624,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2014",11.0119428207843,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2015",12.9001914177405,
"BRA","TRADEGOODSERV","EXP","PC_GDP","A","2016",12.4709021006972,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","1995",34.5825447758508,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","1996",40.4568522926636,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","1997",39.7392799014314,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","1998",39.275392926679,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","1999",35.0673792285084,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2000",36.8292876336367,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2001",38.0507173487215,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2002",36.5849707727574,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2003",36.1155612042226,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2004",39.0037077059167,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2005",43.0816928600085,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2006",39.8424537761135,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2007",38.3226374832526,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2008",39.3651541071739,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2009",42.3642092266399,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2010",53.4511766997432,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2011",57.8830120384475,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2012",61.1077704694942,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2013",59.9349267408903,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2014",61.1653682088227,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2015",60.2796096996366,
"LVA","TRADEGOODSERV","EXP","PC_GDP","A","2016",59.6113143510042,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1993",13.9074098025919,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1994",12.8525679412884,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1995",12.7953434303874,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1996",13.391964152293,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1997",12.7642891327491,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1998",12.7069392772729,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1999",15.3332978982691,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2000",17.5052446771795,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2001",16.495376330943,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2002",15.6461640261764,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2003",16.9557881653647,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2004",17.2182260903068,"E"
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2005",16.9710437391629,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2006",17.7285877506525,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2007",16.4331421263646,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2008",18.1095951350739,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2009",16.4244956875755,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2010",16.3408447597691,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2011",19.2765050733171,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2012",18.8112052836654,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2013",18.0864397214368,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2014",16.6347491096509,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2015",15.6502115094968,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2016",14.7171392781975,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1993",36.2094072145479,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1994",36.0709694779858,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1995",38.3448775532224,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1996",40.2191006164504,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1997",41.8163530054579,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1998",44.1786636947225,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","1999",42.7354735389056,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2000",43.1144408485758,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2001",40.6684620049136,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2002",39.4004598280136,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2003",40.8508771887026,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2004",42.3936220778502,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2005",43.6658087334357,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2006",43.530231506736,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2007",40.7956822295896,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2008",39.0458154622857,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2009",34.8400724720421,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2010",33.1729576879751,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2011",32.8565829623005,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2012",32.1695688294682,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2013",31.3330174067942,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2014",32.2550051635707,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2015",30.8249404773681,
"CRI","TRADEGOODSERV","EXP","PC_GDP","A","2016",32.0955124688556,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","1995",37.161808363078,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","1996",41.9533872313428,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","1997",44.9740472671283,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","1998",39.1275963120316,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","1999",32.418157827587,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2000",38.5939332917255,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2001",44.0970240123411,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2002",47.4037808078238,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2003",46.2209851163611,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2004",48.7713609014729,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2005",55.1296769588696,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2006",57.0374556597278,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2007",51.6412117367844,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2008",57.6213285908849,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2009",51.7892998745779,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2010",63.9423571431486,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2011",72.8810090458509,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2012",78.226630309251,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2013",78.668573052352,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2014",72.2704260409198,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2015",68.7776402329522,
"LTU","TRADEGOODSERV","EXP","PC_GDP","A","2016",67.5873824219434,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","1995",19.3628600231253,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","1996",19.6677424062663,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","1997",20.7865384505335,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","1998",21.0356739133475,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","1999",20.903047417458,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2000",22.7697121329147,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2001",22.3078509545166,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2002",21.7665915824184,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2003",21.4750160041523,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2004",22.697042783929,"E"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2005",23.350333142113,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2006",24.827228523262,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2007",25.7062266311277,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2008",26.8875367003096,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2009",23.8335045537037,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2010",26.1807314118473,"B"
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2011",28.1287461721109,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2012",28.5091664921269,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2013",28.543126854548,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2014",28.7086694118699,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2015",28.5162050951109,
"OAVG","TRADEGOODSERV","EXP","PC_GDP","A","2016",28.2930746564397,
