"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","MXN","Mexican Peso","6","Millions",,,376537.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","MXN","Mexican Peso","6","Millions",,,382866.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","MXN","Mexican Peso","6","Millions",,,394903.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","MXN","Mexican Peso","6","Millions",,,406561.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","MXN","Mexican Peso","6","Millions",,,420022.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","MXN","Mexican Peso","6","Millions",,,436938.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","MXN","Mexican Peso","6","Millions",,,452889.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","MXN","Mexican Peso","6","Millions",,,472099.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","MXN","Mexican Peso","6","Millions",,,502719.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","MXN","Mexican Peso","6","Millions",,,554697.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","MXN","Mexican Peso","6","Millions",,,600822.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","MXN","Mexican Peso","6","Millions",,,653903.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","MXN","Mexican Peso","6","Millions",,,709085.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","MXN","Mexican Peso","6","Millions",,,749812.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","MXN","Mexican Peso","6","Millions",,,799116.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","MXN","Mexican Peso","6","Millions",,,861206,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","MXN","Mexican Peso","6","Millions",,,908740.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","MXN","Mexican Peso","6","Millions",,,958665.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","MXN","Mexican Peso","6","Millions",,,1015643.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","MXN","Mexican Peso","6","Millions",,,1079824.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","MXN","Mexican Peso","6","Millions",,,1128538.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","MXN","Mexican Peso","6","Millions",,,1177139.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","MXN","Mexican Peso","6","Millions",,,1229537.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","MXN","Mexican Peso","6","Millions",,,1277150.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","MXN","Mexican Peso","6","Millions",,,1342832.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","MXN","Mexican Peso","6","Millions",,,1407389,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","MXN","Mexican Peso","6","Millions",,,1468769,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","MXN","Mexican Peso","6","Millions",,,1522270.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","MXN","Mexican Peso","6","Millions",,,1598325.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","MXN","Mexican Peso","6","Millions",,,1655872.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","MXN","Mexican Peso","6","Millions",,,1704343.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","MXN","Mexican Peso","6","Millions",,,1728134.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","MXN","Mexican Peso","6","Millions",,,1751374,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","MXN","Mexican Peso","6","Millions",,,1760699.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","MXN","Mexican Peso","6","Millions",,,1778477.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","MXN","Mexican Peso","6","Millions",,,1780994.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","MXN","Mexican Peso","6","Millions",,,1780182.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","MXN","Mexican Peso","6","Millions",,,1853134.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","MXN","Mexican Peso","6","Millions",,,1896866,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","MXN","Mexican Peso","6","Millions",,,1925434.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","MXN","Mexican Peso","6","Millions",,,1951842.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","MXN","Mexican Peso","6","Millions",,,1944827.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","MXN","Mexican Peso","6","Millions",,,1958231.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","MXN","Mexican Peso","6","Millions",,,2014708.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","MXN","Mexican Peso","6","Millions",,,2095367,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","MXN","Mexican Peso","6","Millions",,,2188085.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","MXN","Mexican Peso","6","Millions",,,2231929.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","MXN","Mexican Peso","6","Millions",,,2299381.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","MXN","Mexican Peso","6","Millions",,,2321248.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","MXN","Mexican Peso","6","Millions",,,2347922.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","MXN","Mexican Peso","6","Millions",,,2413783.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","MXN","Mexican Peso","6","Millions",,,2477477.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","MXN","Mexican Peso","6","Millions",,,2563731.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","MXN","Mexican Peso","6","Millions",,,2652120.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","MXN","Mexican Peso","6","Millions",,,2693725.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","MXN","Mexican Peso","6","Millions",,,2718186.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","MXN","Mexican Peso","6","Millions",,,2778391.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","MXN","Mexican Peso","6","Millions",,,2839385,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","MXN","Mexican Peso","6","Millions",,,2893717.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","MXN","Mexican Peso","6","Millions",,,2987893.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","MXN","Mexican Peso","6","Millions",,,3018039.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","MXN","Mexican Peso","6","Millions",,,3117317.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","MXN","Mexican Peso","6","Millions",,,3134812.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","MXN","Mexican Peso","6","Millions",,,3060951.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","MXN","Mexican Peso","6","Millions",,,2967145,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","MXN","Mexican Peso","6","Millions",,,2973138.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","MXN","Mexican Peso","6","Millions",,,3065952.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","MXN","Mexican Peso","6","Millions",,,3156345.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","MXN","Mexican Peso","6","Millions",,,3248091.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","MXN","Mexican Peso","6","Millions",,,3315821,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","MXN","Mexican Peso","6","Millions",,,3362012.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","MXN","Mexican Peso","6","Millions",,,3443054,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","MXN","Mexican Peso","6","Millions",,,3525160.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","MXN","Mexican Peso","6","Millions",,,3597220.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","MXN","Mexican Peso","6","Millions",,,3693736.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","MXN","Mexican Peso","6","Millions",,,3851246.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","MXN","Mexican Peso","6","Millions",,,3876637.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","MXN","Mexican Peso","6","Millions",,,3933837.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","MXN","Mexican Peso","6","Millions",,,3980244.1,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","MXN","Mexican Peso","6","Millions",,,4008376,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","MXN","Mexican Peso","6","Millions",,,4038544.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","MXN","Mexican Peso","6","Millions",,,4006976.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","MXN","Mexican Peso","6","Millions",,,4086323.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","MXN","Mexican Peso","6","Millions",,,4149713,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","MXN","Mexican Peso","6","Millions",,,4247837.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","MXN","Mexican Peso","6","Millions",,,4356415.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","MXN","Mexican Peso","6","Millions",,,4403379,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","MXN","Mexican Peso","6","Millions",,,4481887.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","MXN","Mexican Peso","6","Millions",,,4502816.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","MXN","Mexican Peso","6","Millions",,,4621032.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","MXN","Mexican Peso","6","Millions",,,4714989.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","MXN","Mexican Peso","6","Millions",,,4743085.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","MXN","Mexican Peso","6","Millions",,,4824895,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","MXN","Mexican Peso","6","Millions",,,4930024.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","MXN","Mexican Peso","6","Millions",,,5094864.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","MXN","Mexican Peso","6","Millions",,,5256558.8,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","MXN","Mexican Peso","6","Millions",,,5377650,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","MXN","Mexican Peso","6","Millions",,,5441853.6,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","MXN","Mexican Peso","6","Millions",,,5498003.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","MXN","Mexican Peso","6","Millions",,,5629128.2,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","MXN","Mexican Peso","6","Millions",,,5787225.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","MXN","Mexican Peso","6","Millions",,,5837869.4,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","MXN","Mexican Peso","6","Millions",,,5924307.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","MXN","Mexican Peso","6","Millions",,,5984298.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","MXN","Mexican Peso","6","Millions",,,6028132,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","MXN","Mexican Peso","6","Millions",,,6064842.9,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","MXN","Mexican Peso","6","Millions",,,6080981.3,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","MXN","Mexican Peso","6","Millions",,,6075163.7,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","MXN","Mexican Peso","6","Millions",,,6085431.5,,
"MEX","Mexico","B1_GA","Gross domestic product at market prices - output approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","MXN","Mexican Peso","6","Millions",,,4970178.4,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","CAD","Canadian Dollar","6","Millions",,,106070,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","CAD","Canadian Dollar","6","Millions",,,107037,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","CAD","Canadian Dollar","6","Millions",,,108149,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","CAD","Canadian Dollar","6","Millions",,,109412,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","CAD","Canadian Dollar","6","Millions",,,110771,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","CAD","Canadian Dollar","6","Millions",,,111166,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","CAD","Canadian Dollar","6","Millions",,,112263,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","CAD","Canadian Dollar","6","Millions",,,113951,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","CAD","Canadian Dollar","6","Millions",,,114254,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","CAD","Canadian Dollar","6","Millions",,,115640,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","CAD","Canadian Dollar","6","Millions",,,117052,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","CAD","Canadian Dollar","6","Millions",,,117319,,
"CAN","Canada","P31S14_S15B","Private final consumption expenditure by durability","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","CAD","Canadian Dollar","6","Millions",,,119300,,
